id,title,short_desc,zone,infos,services,contact,address,mail,phone,openinghours,interneturl,appointmenturl,virtualvisiturl,bookingurl,troubleshootingurl,geocalisation,photo,regions,Surface,Max Surface,Min Surface,Mean Surface
1241,Voivre 1,,Epinal,"A proximitéFaculté des Sciences, ENSTIB, Faculté des Sciences du SportIFSI, ESPE, Lycée Pierre Mendès France AccèsLigne 1 - Arrêt Tambour MajorLigne 4 - Arrêt FJTNombre de logements et Loyers78 chambres - 11m² : 202€3 chambres - 23m² : 240€6 chambres appartement : 240€ (avec cuisine et salle de bain pour 3 chambres)","Salle de Ping-Pong
Distributeur de plat","Résidence Voivre 1
 19 chemin de Cendrillon 88000 EPINALTéléphone : 03 29 64 14 40 
 Pour faire une demande de logement dans cette résidence, contactez directement :info@maisonetudiant.fr
http://www.etudiant-epinal.com/",19 chemin de Cendrillon 88000 EPINAL,,03 29 64 14 40,,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/logements/les-videos-de-nos-residences/,https://www.crous-lorraine.fr/logements/reservation-paiement-en-ligne/,https://www.crous-lorraine.fr/,"48.1968802,6.458064",https://admin-v2.crous-mobile.fr//media/files/Crous%20Lorraine/Voivre%201%20312.jpg,Grand Est,"[11.0, 23.0]",23.0,11.0,17.0
1243,Clair Matin,,Epinal,"A proximitéFaculté de Droit, ESAL, IFSI, ESPELycée Louis Lapicque, Lycée Pierre Mendès France  AccèsLigne 4 - Arrêt Cimetière10 mn à pied du centre-villeNombre de logements et Loyers41 chambres - 13m² : 202€","Salle de Couture
Atelier pour étudiants en Art","Résidence Clair Matin
 38 rue du Clair Matin 88000 EPINALTéléphone : 03 29 64 14 40 
 Pour faire une demande de logement dans cette résidence, contactez directement :info@maisonetudiant.fr
http://www.etudiant-epinal.com/",38 rue du Clair Matin 88000 EPINAL,,03 29 64 14 40,,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/,https://www.crous-lorraine.fr/logements/les-videos-de-nos-residences/,https://www.crous-lorraine.fr/logements/reservation-paiement-en-ligne/,https://www.crous-lorraine.fr/,"48.1822694,6.4590597",https://admin-v2.crous-mobile.fr//media/files/Crous%20Lorraine/Clair%20Matin%20312.jpg,Grand Est,[13.0],13.0,13.0,13.0
682,La Madeleine,Proche des campus de Droit et de Lettres.,Nice,"Type de résidence : conventionnée Année de construction / de réhabilitation : 1996 Située à proximité de : campus Trotabas et Carlone  Desservie par les transports : Bus n° 2 ou 6 arrêt La Blanchisserie Capacité : 210 lits 
 Type de logement : 4 T2 de 50 m2 - 1 ou 2 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

604€/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : 2 lits une place , 2 bureaux, 2 chaises ou tabourets, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 6 T1 BIS de 30 m2 - 1 ou 2 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

468,95€/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : 2 lits une place, bureau, 2 chaises ou tabourets, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 190 T1 de 21 m2 - 1 pers 
 Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

389,55€/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise ou tabouret, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : parking souterrain (15€/mois), laverie | Vidéo surveillance et contrôle d'accès","Connexion Internet
 Parking
 Laverie
 Douche individuelle","Résidence universitaire La Madeleine
 150 boulevard de la Madeleine 06200 Nice 
 Téléphone : 04 93 84 65 79 E-mail : madeleine@crous-nice.fr",150 boulevard de la Madeleine 06200 Nice,madeleine@crous-nice.fr,04 93 84 65 79,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.7008552551,7.237455368",https://ephoto.nuonet.fr/publication/ATQFNApiASdTIgFqU2ZVdlNsDi1XMAIsXWc?id=p6wzmdcasb3vr&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,"[50.0, 30.0, 21.0]",50.0,21.0,33.666666666666664
685,Les Fusains,Lycée des Eucalyptus,Nice,"Type de résidence : conventionnée Située à proximité de : lycée des Eucalyptus Desservie par les transports : bus n° 17 ou 51 arrêt Batterie Capacité : 12 lits  
 Par convention, cette résidence est réservée aux étudiants défavorisés fréquentant les classes préparatoires du lycée des Eucalyptus. 
 Type de logement : 1 T2 de 55 m2 - 1 ou 2 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

560,45€/mois

 Equipement : cuisine, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, baignoire, WC | Mobilier : lit deux places, 2 bureaux, 2 tables, 4 chaises ou tabourets, 3 placards | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 10 T1 de 25 à 30 m2 - 1 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

389.95 €/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit deux places, bureau, table, 2 chaises ou tabourets, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : jardin",Douche individuelle,"Résidence universitaire Les Fusains
 167 boulevard Napoléon III 06200 Nice 
 Téléphone : 04 92 29 46 46 E-mail : fusains@crous-nice.fr",167 boulevard Napoléon III 06200 Nice,fusains@crous-nice.fr,04 92 29 46 46,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.6774253845,7.2195181847",https://ephoto.nuonet.fr/publication/AjdUZQxiV3EEclJ0D2tQbAI2VnVUMwQqWmA?id=o1p0z7mnewbn0&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,"[55.0, 30.0]",55.0,30.0,42.5
693,Le Faron,université de Toulon,La Garde,"Type de résidence : conventionnée Année de construction / de réhabilitation : 1990 Située à proximité de : campus universitaire de La Garde  Desservie par les transports : dessertes régulières de bus vers Toulon Capacité : 341 lits  
 Type de logement : 2 T2 de 37 m2 - 1 ou 2 pers Montant de la redevance inchangé depuis le 1er septembre 2020 (avant déduction de l’aide au logement - APL) : 

480, 95€*/mois

 *hors charges d'électricité. Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès d'un fournisseur d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, baignoire, WC | Mobilier : 2 lits une place, 2 bureaux, 2 chaises ou tabourets, 2 placards, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 26 T1 BIS de 27 m2 - 1 ou 2 pers Montant de la redevance inchangé depuis le 1er septembre 2020 (avant déduction de l’aide au logement - APL) : 

364,85€*/mois

 *hors charges d'électricité. Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès d'un fournisseur d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, baignoire, WC | Mobilier : 2 lits une place, bureau, 2 chaises ou tabourets, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 285 T1 de 20 m2 - 1 pers Montant de la redevance inchangé depuis le 1er septembre 2020 (avant déduction de l’aide au logement - APL) : 

291,80€*/mois
149,85€/quinzaine
76,95€/semaine
47€/nuit

 *hors charges d'électricité. Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès d'un fournisseur d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise ou tabouret, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : parking en libre accès","Connexion Internet
 Parking
 Aménagements pour personnes à mobilité réduite","Résidence universitaire Le Faron
Adresse postale : 
 Crous Nice-ToulonSite du Var CS 80577  83041 Toulon cedex 9 
 Adresse géographique (à indiquer à votre compagnie d'assurance):  
 Résidence universitaire Le Faron657 avenue du 1er BIMP83130 La Garde 
   
 Téléphone : 04 94 08 83 00 E-mail : var@crous-nice.fr",657 avenue du 1er BIMP CS 80577  83041Toulon cedex 9,clous@crous-nice.fr,04 94 08 83 00,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.1346282959,6.0172905922",https://ephoto.nuonet.fr/publication/U2YCMl01Cy0FawJmU2MBZ1RnBCdTNFR6ATs?id=i5oawzsgewhy3&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,"[37.0, 27.0, 20.0]",37.0,20.0,28.0
1054,Faculty club,campus Saint Jean d'Angély,Nice,"Type de résidence : conventionnée Année de construction : 2016 Située à proximité de : campus Saint Jean d'Angély, dans la résidence universitaire Olivier Chesneau Desservie par les transports : tramway ligne 1, arrêt : Vauban Capacité : 51 logements ♿ Nombre de logements PMR : 1 
   
 Type de logement : 1 T3 de 64m2 - de 4 à 6 pers Montant de la redevance inchangé depuis le 1er janvier 2016 : 

800€/mois

 Equipement : cuisine, évier, réfrigérateur-congélateur, lave-vaisselle, plaque de cuisson, four et four micro-ondes | Sanitaires : baignoire, douche, WC | Mobilier : 2 lits deux places, 1 canapé convertible, 1 bureau, un meuble bibliothèque, table, 2 tables basses, 6 chaises, placard | Installations : TV, accès internet wifi inclus | Prestations : linge de lit et de toilette, vaisselle, seche-cheveux, cafetière, bouilloire 
   
 Type de logement : 9 T2 de 46m2 - 2 à 4 pers Montant de la redevance inchangé depuis le 1er janvier 2016 : 

650€/mois

 Equipement : kitchenette, évier, réfrigérateur-congélateur, lave-vaisselle, plaque de cuisson et four micro-ondes | Sanitaires : lavabo, baignoire, WC | Mobilier : 1 lit deux places, canapé convertible, 1 bureau, un meuble bibliothèque, table, 2 tables basses, 4 chaises, placard | Installations : TV, accès internet wifi inclus | Prestations : linge de lit et de toilette, vaisselle, seche-cheveux, cafetière, bouilloire 
   
 Type de logement : 16 T1 bis de 31m2 - 2 pers Montant de la redevance inchangé depuis le 1er janvier 2016 : 

550€/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson, four micro-ondes | Sanitaires : lavabo, douche, WC | Mobilier : 1 lit deux places, 1 canapé non convertible, 1 bureau, bibliothèque, table, 2 tables basses, 2 chaises, 1 tabouret, placard | Installations : TV, accès internet wifi inclus | Prestations : linge de lit et de toilette, vaisselle, seche-cheveux, cafetière, bouilloire 
   
 Type de logement : 25 T1 de 20m2 - 1 pers Montant de la redevance inchangé depuis le 1er janvier 2016 : 

425€/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson, micro-ondes | Sanitaires : lavabo, douche, WC | Mobilier : 1 lit une place, 1 bureau, une table desserte, une bibliothèque, 1 chaise, 1 tabouret, placard, 1 table et une chaise en terrasse | Installations : TV, accès internet wifi inclus | Prestations : linge de lit et de toilette, vaisselle, seche-cheveux, cafetière, bouilloire 
 Espace commun : parking (70€/mois), accès PMR","Connexion Internet
 Parking
 Laverie
 Douche individuelle
 Aménagements pour personnes à mobilité réduite","Faculty Club (réservé aux enseignants chercheurs et post doctorants)
 22 route de Turin06300 Nice 
 Tél. 04 93 26 04 80 
 E-mail : facultyclub-chesneau@crous-nice.fr",22 route de Turin 06300 Nice,facultyclub@crous-nice.fr,04 93 26 04 80,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://www.crous-nice.fr/logement/faculty-club/,https://www.crous-nice.fr/,"43.710578,7.284917",,Provence-Alpes-Côte d'Azur,"[64.0, 46.0, 31.0, 20.0]",64.0,20.0,40.25
1055,L'Alvéole,campus Valrose,Nice,"Type de résidence : conventionnée Année de construction : 2016 Située à proximité de : campus Valrose  Desservie par les transports : Tramway ligne 1, arrêt : Valrose Université ; Bus n° 37 Riquier arrêt Résidence universitaire Montebello Capacité : 200 logements ♿ Nombre de logements PMR : 10 
 Type de logement : T1 de 18m2 - 1 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

340€/mois

 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : 1 lit une place, 1 bureau, 1 chaise et 1 tabouret, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : parking (15€/mois), accès PMR, contrôle d'accès, salles de travail","Connexion Internet
 Parking - 4 places PMR
 Laverie
 Douche individuelle
 Aménagements pour personnes à mobilité réduite","Résidence universitaire Alvéole
 1 chemin Bessi 06100 Nice 
 Téléphone : 04 92 07 77 40 E-mail : alveole@crous-nice.fr",1 chemin Bessi 06100 Nice,alveole@crous-nice.fr,04 92 07 77 40,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.7167115,7.2656222000001",https://ephoto.nuonet.fr/publication/VmMDMw1hBSMGY1FwADQBYFIwACMDZAAuDjQ?id=c2h0qwk5i118s&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,[18.0],18.0,18.0,18.0
96,Résidence Camille Guérin,Campus de Vanteaux à proximité du restaurant Menot,Limoges (87),"Type de logement
 - 353 chambres réhabilités et 12 studios","Restaurant, cafétéria à proximité sur le campus de Vanteaux 

Veilleur de nuit – Agent d’accueil
Laverie
Centre commercial à proximité
Photocopieur
Location de draps
Journaux à consulter
Tri sélectif
Bibliothèque à proximité
Distributeur de boissons
Distributeur de confiseries
Prêt jeux de sociétés
Salle de jeux
Salle de travail
Salle TV CANAL+","Résidence de Guérin.  39 A rue Camille Guérin, 87036 LIMOGES CEDEX  Horaires d’ouverture du secrétariat Du lundi au vendredi de 8h30 à 12h30 et de 13h30 à 17h00. cite-u.guerin@crous-limoges.fr","39 A rue Camille Guérin, 87036 LIMOGES CEDEX",cite-u.guerin@crous-limoges.fr,,,https://www.crous-limoges.fr,https://www.crous-limoges.fr,,https://www.crous-limoges.fr/logements/reservation-et-paiement-loyer-en-ligne/,https://www.crous-limoges.fr,"45.818031311,1.230512023",,Nouvelle-Aquitaine,[],,,
100,Jacobins,Résidence très récente (ouverture septembre 2009) de bon standing située en plein centre-ville.,Limoges (87),"Localisation
 88 rue du pont saint-martial, 87100 LIMOGES Services administratifs Résidence de l’Aurence 24 avenue Vincent Auriol 87065 LIMOGES CEDEX 
 Bus : 1-4 
Type de logement
 - 68 Studios T1.","Veilleur de nuit – Agent d’accueil
Laverie
Centre commercial à proximité
Prêt jeux de sociétés
Prêt appareils ménagers
Salle polyvalente","Résidence des Jacobins  88 rue du pont saint-martial, 87100 LIMOGES  Téléphone de la résidence : 05 55 45 26 53 Tél. : 05 55 01 75 44 (Standard) Fax : 05 55 50 84 88 Horaires d’ouverture du secrétariat Du lundi au vendredi de 8h30 à 12h30 et de 13h30 à 17h00. cite-u.aurence@crous-limoges.fr","88 rue du pont saint-martial, 87100 LIMOGES",cite-u.aurence@crous-limoges.fr,05 55 45 26 53       05 55 01 75 44,,https://www.crous-limoges.fr,https://www.crous-limoges.fr,,https://www.crous-limoges.fr/logements/reservation-et-paiement-loyer-en-ligne/,https://www.crous-limoges.fr,"45.8249855042,1.2648010254",,Nouvelle-Aquitaine,[],,,
105,Résidence Brive,"Située à proximité des établissements scolaires (IUT, Faculté des Sciences, lycées) et du restaurant universitaire, la cité universitaire de BRIVE vous accueille pour un séjour studieux privilégié.",Brive (19),"Localisation
 Située à proximité des établissements scolaires (IUT, facultés des sciences et de droits, lycées...) et du restaurant universitaires, la residence vous accueille 21 rue André DEVAUD 19100-BRIVE. Services administratifs 
 Bus :1 
Type de logement
 - 110 T1 - 39 T1 de 24m² dont un aménagé pour handicapés. - 14 T1 de 21m². - 3 T1 bis de 31m² dont un aménagé pour handicapés. - 1 logement collectif de 4 chambres.","Compagnie de surveillance – Agent d’accueil
Laverie
Centre commercial à proximité
Prêt appareils ménagers
Salle de jeux
Garage à vélo sécurisé.
WIFI
Parking",Résidence de Brive 21 rue André DEVAUD 19100-BRIVE Horaires d’ouverture du secrétariat Du lundi au vendredi de 9h00 à 11h00 et de 13h30 à 17h00. Tel : 05 55 87 07 17 cite-u.brive@crous-limoges.fr,21 rue André DEVAUD 19100-BRIVE,cite-u.brive@crous-limoges.fr,05 55 87 07 17,,https://www.crous-limoges.fr,https://www.crous-limoges.fr,,https://www.crous-limoges.fr/logements/reservation-et-paiement-loyer-en-ligne/,https://www.crous-limoges.fr,"45.1570777893,1.511392951",,Nouvelle-Aquitaine,"[24.0, 21.0, 31.0]",31.0,21.0,25.333333333333332
1,Village n°1 rénové,espace résidentiel du Village n°1,Talence,"Contact 
Téléphone05 56 80 67 68 
Emailresidences.campus-talence@crous-bordeaux.fr
  
Description de la résidence 
Le Village 1 est constituée de 6 bâtiments construits en 1965 et entièrement rénovés entre 2008 et 2014. 
   
Accès transports  - réseau TBM 
Tram B - Arrêt Arts et MétiersLigne 87 et Corol 34 Arrêt Village 1",,Village 1 rénovéCampus Talence,avenue de Collégno 33400 Talence,residences.campus-talence@crous-bordeaux.fr,05 56 80 67 68,,https://selfcare.wifirst.net/sessions/new,,,https://trouverunlogement.lescrous.fr/,http://bit.ly/ReparationCampusTalence,"44.8069763184,-0.6032860279",,Nouvelle-Aquitaine,[],,,
4,Résidence Clairefontaine 1,proche de l’université de médecine,Bordeaux,"Contact 
Téléphone05 56 95 55 55 
  
Emailbudos-secretariat@crous-bordeaux.fr
  
 Description de la résidence 
La résidence Crous Clairefontaine 1 est proche du Campus Carreire.Elle est composée de trois bâtiments de trois étages, entourés d’espaces verts.  
Logement bénéficiant de l’APL (APL : aide personnalisée au logement). 
   
Accès bus  - réseau TBM 
Tram A - arrêt François Mitterand 
Citéis 41 - arrêt Francisco Ferrer 
  
Equipement   

136 T1 d'une surface de 20m²

Equipés d'une kitchenette composée d'un évier, un réfrigérateur, deux plaques de cuisson; une douche, un WC, un lavabo, un lit, un bureau, une table, une chaise et un placard. 
  

38 T1 bis d'une surface de 34m²

Equipés d'une kitchenette composée d'un évier, un réfrigérateur, deux plaques de cuisson; une douche, un WC, un lavabo, deux lits, deux bureaux, une table, deux chaises et un placard. 
   

2 T1 bis PMR d'une surface de 20m²

Equipés d'une kitchenette composée d'un évier, un réfrigérateur, deux plaques de cuisson; une douche, un WC, un lavabo, un lit, un bureau, une table, une chaise et un placard. 
  
A proximité des établissements d'enseignement supérieur 
Université de Bordeaux campus Carreire",,Résidence Clairefontaine 1Campus Bordeaux,13 rue Francisco Ferrer 33700 Merignac,budos-secretariat@crous-bordeaux.fr,05 56 90 55 55,,https://selfcare.wifirst.net/sessions/new,,,https://trouverunlogement.lescrous.fr/,http://bit.ly/ReparationBDX,"44.825801,-0.614005",http://www.toopix.com/bordeaux/logement/Clairefontaine.jpg,Nouvelle-Aquitaine,"[20.0, 34.0, 20.0]",34.0,20.0,24.666666666666668
